date,hour,order_id,user_id,financial_status,lineitem_sku,lineitem_name,lineitem_variant,color,genero,categoria,lineitem_quantity,lineitem_price,lineitem_total,lineitem_compare_at_price,lineitem_discount,lineitem_percent_discount,range_discount,discount_filter,con_descuento_items,sin_descuento_items
2024-11-30,3,WAIRA-10087,warnau@carmona-morillo.com,paid,FALD-GRA-MAR-M,Falda Graciela,M,Marrón,Unisex,Falda,2,83.78,167.56,132.83,49.0,36.93,Descuento entre 30% y 40%,Con descuento,2,0
2023-08-10,15,WAIRA-10089,rserrano@yahoo.com,paid,VEST-MAT-MAR-M,Vestido Mateo Hombre,M,Marrón,Hombre,Vestido,1,127.33,127.33,138.26,11.0,7.91,Sin descuento,Con descuento,1,0
2023-08-10,15,WAIRA-10089,rserrano@yahoo.com,paid,VEST-JAC-AZU-M,Vestido Jacinta,M,Azul Marino,Unisex,Vestido,1,116.55,116.55,162.05,46.0,28.08,Descuento entre 20% y 30%,Con descuento,1,0
2023-02-05,21,WAIRA-10090,linareyes@yahoo.com,paid,FALD-DAN-BEI-L,Falda Daniela Mujer,L,Beige,Mujer,Falda,1,128.76,128.76,170.48,42.0,24.47,Descuento entre 20% y 30%,Con descuento,1,0
2023-11-26,9,WAIRA-10093,zapataernesto@arino.net,paid,POLO-LUI-AZU-L,Polo Luis Hombre,L,Azul Marino,Hombre,Polo,1,144.7,144.7,176.26,32.0,17.91,Descuento entre 10% y 20%,Con descuento,1,0
2023-11-26,9,WAIRA-10093,zapataernesto@arino.net,paid,POLE-EVA-CEL-M,Polera Evangelina,M,Celeste,Unisex,Polera,1,92.09,92.09,145.16,53.0,36.56,Descuento entre 30% y 40%,Con descuento,1,0
2023-11-26,9,WAIRA-10093,zapataernesto@arino.net,paid,POLE-PED-AZU-XS,Polera Pedro Hombre,XS,Azul Marino,Hombre,Polera,1,85.34,85.34,118.72,33.0,28.12,Descuento entre 20% y 30%,Con descuento,1,0
2024-02-05,9,WAIRA-10094,susanitapizarro@hotmail.com,paid,SACO-LUC-VER-L,Saco Lucía Mujer,L,Verde,Mujer,Saco,1,106.26,106.26,138.02,32.0,23.01,Descuento entre 20% y 30%,Con descuento,1,0
2024-10-09,3,WAIRA-10096,saenzseve@abril.com,pending,POLE-DAN-AZU-XL,Polera Daniela Mujer,XL,Azul,Mujer,Polera,1,168.4,168.4,202.69,34.0,16.92,Descuento entre 10% y 20%,Con descuento,1,0
2024-10-09,3,WAIRA-10096,saenzseve@abril.com,pending,FALD-PAC-CEL-XS,Falda Paca,XS,Celeste,Unisex,Falda,3,94.81,284.43,147.31,53.0,35.64,Descuento entre 30% y 40%,Con descuento,3,0
2023-06-02,16,WAIRA-10102,vpavon@guijarro.net,paid,FALD-JUA-AZU-M,Falda Juanito,M,Azul,Unisex,Falda,1,164.78,164.78,209.85,45.0,21.48,Descuento entre 20% y 30%,Con descuento,1,0
2024-05-06,6,WAIRA-10103,qmateos@perera-fabregat.net,paid,CAMI-PED-NEG-S,Camisa Pedro Hombre,S,Negro,Hombre,Camisa,1,92.0,92.0,116.86,25.0,21.27,Descuento entre 20% y 30%,Con descuento,1,0
2024-05-06,6,WAIRA-10103,qmateos@perera-fabregat.net,paid,CAMI-VAL-MAR-M,Camisa Valeria Mujer,M,Marrón,Mujer,Camisa,1,90.98,90.98,103.58,13.0,12.16,Descuento entre 10% y 20%,Con descuento,1,0
2024-05-06,6,WAIRA-10103,qmateos@perera-fabregat.net,paid,CHOM-PED-BLA-M,Chompa Pedro Hombre,M,Blanco,Hombre,Chompa,1,124.73,124.73,135.06,10.0,7.65,Sin descuento,Con descuento,1,0
2023-06-07,23,WAIRA-10104,rupertosegura@llobet.org,pending,CHOM-AND-CEL-M,Chompa Andrés Hombre,M,Celeste,Hombre,Chompa,3,150.03,450.09,183.56,34.0,18.27,Descuento entre 10% y 20%,Con descuento,3,0
2023-06-07,23,WAIRA-10104,rupertosegura@llobet.org,pending,FALD-AUR-ROJ-M,Falda Aurelio,M,Rojo,Unisex,Falda,2,156.09,312.18,176.14,20.0,11.38,Descuento entre 10% y 20%,Con descuento,2,0
2023-06-07,23,WAIRA-10104,rupertosegura@llobet.org,pending,PANT-PED-BEI-S,Pantalón Pedro Hombre,S,Beige,Hombre,Pantalón,1,160.32,160.32,199.48,39.0,19.63,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-18,10,WAIRA-10105,mauricio41@llabres.com,paid,FALD-DIE-ROS-XL,Falda Diego Hombre,XL,Rosado,Hombre,Falda,1,171.06,171.06,228.97,58.0,25.29,Descuento entre 20% y 30%,Con descuento,1,0
2024-04-09,21,WAIRA-10108,plinionogueira@hotmail.com,paid,FALD-AND-ROJ-XS,Falda Andrea Mujer,XS,Rojo,Mujer,Falda,1,125.57,125.57,150.17,25.0,16.38,Descuento entre 10% y 20%,Con descuento,1,0
2024-04-09,21,WAIRA-10108,plinionogueira@hotmail.com,paid,VEST-DIE-CEL-XL,Vestido Diego Hombre,XL,Celeste,Hombre,Vestido,2,107.49,214.98,144.9,37.0,25.82,Descuento entre 20% y 30%,Con descuento,2,0
2024-10-18,16,WAIRA-10111,zmontserrat@hotmail.com,paid,POLO-ALE-CEL-M,Polo Alejandro,M,Celeste,Unisex,Polo,1,146.74,146.74,204.65,58.0,28.3,Descuento entre 20% y 30%,Con descuento,1,0
2024-10-18,16,WAIRA-10111,zmontserrat@hotmail.com,paid,CASA-CAR-CEL-XL,Casaca Carla Mujer,XL,Celeste,Mujer,Casaca,1,107.85,107.85,128.33,20.0,15.96,Descuento entre 10% y 20%,Con descuento,1,0
2024-10-18,16,WAIRA-10111,zmontserrat@hotmail.com,paid,SHOR-PER-BLA-M,Short Perla,M,Blanco,Unisex,Short,1,136.19,136.19,166.74,31.0,18.32,Descuento entre 10% y 20%,Con descuento,1,0
2023-03-27,22,WAIRA-10112,esegura@gmail.com,paid,PANT-CAM-ROS-M,Pantalón Camila Mujer,M,Rosado,Mujer,Pantalón,2,119.53,239.06,156.27,37.0,23.51,Descuento entre 20% y 30%,Con descuento,2,0
2023-08-13,23,WAIRA-10113,bautistaleonardo@robles.es,pending,SACO-AND-MAR-M,Saco Andrés Hombre,M,Marrón,Hombre,Saco,3,159.22,477.66,186.01,27.0,14.4,Descuento entre 10% y 20%,Con descuento,3,0
2024-03-27,14,WAIRA-10114,barcelomanu@bermudez.es,paid,FALD-FER-BEI-M,Falda Fernanda Mujer,M,Beige,Mujer,Falda,1,92.58,92.58,132.06,39.0,29.9,Descuento entre 30% y 40%,Con descuento,1,0
2024-03-27,14,WAIRA-10114,barcelomanu@bermudez.es,paid,POLE-PAU-AZU-S,Polera Paulina,S,Azul Marino,Unisex,Polera,1,92.37,92.37,104.86,12.0,11.91,Descuento entre 10% y 20%,Con descuento,1,0
2024-05-01,14,WAIRA-10115,arteagamaura@perales-goicoechea.net,paid,CAMI-AND-VER-M,Camisa Andrés Hombre,M,Verde,Hombre,Camisa,1,88.8,88.8,146.21,57.0,39.27,Descuento entre 40% y 50%,Con descuento,1,0
2024-05-01,14,WAIRA-10115,arteagamaura@perales-goicoechea.net,paid,VEST-SOF-NEG-M,Vestido Sofía Mujer,M,Negro,Mujer,Vestido,2,185.52,371.04,213.7,28.0,13.19,Descuento entre 10% y 20%,Con descuento,2,0
2024-05-01,14,WAIRA-10115,arteagamaura@perales-goicoechea.net,paid,SACO-MIG-AZU-M,Saco Miguel Hombre,M,Azul,Hombre,Saco,1,107.32,107.32,142.46,35.0,24.67,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-12,7,WAIRA-10116,naciocriado@yahoo.com,paid,VEST-CAR-NEG-XL,Vestido Carla Mujer,XL,Negro,Mujer,Vestido,1,170.85,170.85,194.56,24.0,12.19,Descuento entre 10% y 20%,Con descuento,1,0
2024-07-12,7,WAIRA-10116,naciocriado@yahoo.com,paid,POLE-LUC-ROS-XL,Polera Lucía Mujer,XL,Rosado,Mujer,Polera,1,128.02,128.02,168.37,40.0,23.97,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-12,7,WAIRA-10116,naciocriado@yahoo.com,paid,CHOM-DIE-AZU-M,Chompa Diego Hombre,M,Azul,Hombre,Chompa,1,112.19,112.19,129.43,17.0,13.32,Descuento entre 10% y 20%,Con descuento,1,0
2024-02-04,11,WAIRA-10117,julian42@hotmail.com,paid,POLO-DIE-AZU-S,Polo Diego Hombre,S,Azul,Hombre,Polo,1,151.04,151.04,178.76,28.0,15.51,Descuento entre 10% y 20%,Con descuento,1,0
2024-02-04,11,WAIRA-10117,julian42@hotmail.com,paid,CAMI-CAM-AZU-L,Camisa Camila Mujer,L,Azul,Mujer,Camisa,2,168.02,336.04,218.56,51.0,23.12,Descuento entre 20% y 30%,Con descuento,2,0
2023-01-15,12,WAIRA-10118,gimenezmarisol@hotmail.com,paid,FALD-DIE-ROS-S,Falda Diego Hombre,S,Rosado,Hombre,Falda,1,114.5,114.5,132.64,18.0,13.68,Descuento entre 10% y 20%,Con descuento,1,0
2024-02-09,18,WAIRA-10119,rbustos@gmail.com,paid,CAMI-DAN-NEG-XS,Camisa Daniela Mujer,XS,Negro,Mujer,Camisa,1,122.65,122.65,146.55,24.0,16.31,Descuento entre 10% y 20%,Con descuento,1,0
2024-02-09,18,WAIRA-10119,rbustos@gmail.com,paid,SACO-SOF-AZU-S,Saco Sofía Mujer,S,Azul,Mujer,Saco,1,105.87,105.87,163.67,58.0,35.31,Descuento entre 30% y 40%,Con descuento,1,0
2023-08-19,10,WAIRA-10120,goyo67@gmail.com,paid,SHOR-VAL-BLA-S,Short Valeria Mujer,S,Blanco,Mujer,Short,1,183.14,183.14,215.35,32.0,14.96,Descuento entre 10% y 20%,Con descuento,1,0
2024-08-16,4,WAIRA-10123,quirinogomis@segarra.net,paid,VEST-JAF-BLA-S,Vestido Jafet,S,Blanco,Unisex,Vestido,2,195.13,390.26,228.43,33.0,14.58,Descuento entre 10% y 20%,Con descuento,2,0
2024-02-24,22,WAIRA-10124,galianoevita@gmail.com,paid,CHOM-ARÁ-ROS-L,Chompa Aránzazu,L,Rosado,Unisex,Chompa,1,195.28,195.28,218.43,23.0,10.6,Descuento entre 10% y 20%,Con descuento,1,0
2024-06-03,3,WAIRA-10125,emacal@hotmail.com,paid,FALD-LÁZ-GRI-XS,Falda Lázaro,XS,Gris,Unisex,Falda,1,196.88,196.88,213.51,17.0,7.79,Sin descuento,Con descuento,1,0
2023-10-26,6,WAIRA-10126,mirandamargarita@gmail.com,paid,FALD-VAL-GRI-S,Falda Valeria Mujer,S,Gris,Mujer,Falda,1,182.52,182.52,206.94,24.0,11.8,Descuento entre 10% y 20%,Con descuento,1,0
2023-10-26,6,WAIRA-10126,mirandamargarita@gmail.com,paid,POLO-GOY-AZU-XS,Polo Goyo,XS,Azul,Unisex,Polo,1,171.77,171.77,206.2,34.0,16.7,Descuento entre 10% y 20%,Con descuento,1,0
2024-06-27,15,WAIRA-10128,cobojose@bello.es,paid,BLUS-JUA-BLA-L,Blusa Juanito,L,Blanco,Unisex,Blusa,1,194.16,194.16,225.95,32.0,14.07,Descuento entre 10% y 20%,Con descuento,1,0
2024-06-27,15,WAIRA-10128,cobojose@bello.es,paid,CHOM-MIG-AZU-XS,Chompa Miguel Hombre,XS,Azul,Hombre,Chompa,1,179.56,179.56,229.28,50.0,21.69,Descuento entre 20% y 30%,Con descuento,1,0
2023-11-07,4,WAIRA-10129,vherrera@gmail.com,pending,BLUS-NAC-ROJ-L,Blusa Nacho,L,Rojo,Unisex,Blusa,1,150.27,150.27,174.16,24.0,13.72,Descuento entre 10% y 20%,Con descuento,1,0
2023-11-07,4,WAIRA-10129,vherrera@gmail.com,pending,CASA-FER-AZU-XS,Casaca Fernanda Mujer,XS,Azul,Mujer,Casaca,2,103.23,206.46,157.37,54.0,34.4,Descuento entre 30% y 40%,Con descuento,2,0
2024-04-13,12,WAIRA-10130,imelda99@cabrero.org,paid,POLO-MAT-BLA-XL,Polo Mateo Hombre,XL,Blanco,Hombre,Polo,1,155.11,155.11,183.7,29.0,15.56,Descuento entre 10% y 20%,Con descuento,1,0
2024-12-27,20,WAIRA-10131,marinacanales@gmail.com,paid,PANT-CIR-ROS-L,Pantalón Ciríaco,L,Rosado,Unisex,Pantalón,1,139.59,139.59,165.09,26.0,15.45,Descuento entre 10% y 20%,Con descuento,1,0
2024-12-17,5,WAIRA-10132,salvadorciriaco@boada.es,paid,POLE-JUA-BLA-M,Polera Juan Hombre,M,Blanco,Hombre,Polera,1,105.6,105.6,117.62,12.0,10.22,Descuento entre 10% y 20%,Con descuento,1,0
2024-04-12,0,WAIRA-10133,eduardoseco@hotmail.com,paid,BLUS-ÁLV-ROJ-M,Blusa Álvaro,M,Rojo,Unisex,Blusa,1,118.24,118.24,171.64,53.0,31.11,Descuento entre 30% y 40%,Con descuento,1,0
2023-06-28,12,WAIRA-10134,ana-belen48@hotmail.com,paid,CHOM-CAR-AZU-XS,Chompa Carla Mujer,XS,Azul,Mujer,Chompa,1,84.82,84.82,99.99,15.0,15.17,Descuento entre 10% y 20%,Con descuento,1,0
2024-12-16,4,WAIRA-10135,emoya@figuerola.es,pending,SHOR-AND-NEG-XL,Short Andrés Hombre,XL,Negro,Hombre,Short,1,173.09,173.09,188.47,15.0,8.16,Sin descuento,Con descuento,1,0
2024-09-26,17,WAIRA-10138,fabregasesperanza@acevedo.com,pending,VEST-CAR-AZU-M,Vestido Carlos Hombre,M,Azul Marino,Hombre,Vestido,1,104.76,104.76,125.63,21.0,16.61,Descuento entre 10% y 20%,Con descuento,1,0
2023-02-19,4,WAIRA-10140,rosaura86@rivero.es,paid,BLUS-AND-ROJ-M,Blusa Andrea Mujer,M,Rojo,Mujer,Blusa,1,114.81,114.81,144.1,29.0,20.33,Descuento entre 20% y 30%,Con descuento,1,0
2023-09-12,22,WAIRA-10141,odalisalemany@gmail.com,paid,BLUS-NIC-BLA-XS,Blusa Nicolasa,XS,Blanco,Unisex,Blusa,1,102.6,102.6,116.04,13.0,11.58,Descuento entre 10% y 20%,Con descuento,1,0
2023-09-12,22,WAIRA-10141,odalisalemany@gmail.com,paid,SHOR-LUC-BLA-M,Short Lucía Mujer,M,Blanco,Mujer,Short,1,98.8,98.8,138.33,40.0,28.58,Descuento entre 20% y 30%,Con descuento,1,0
2023-06-14,21,WAIRA-10143,calderonsigfrido@canete.com,paid,POLO-TIB-MAR-L,Polo Tiburcio,L,Marrón,Unisex,Polo,1,91.29,91.29,125.88,35.0,27.48,Descuento entre 20% y 30%,Con descuento,1,0
2023-06-14,21,WAIRA-10143,calderonsigfrido@canete.com,paid,FALD-PED-BEI-M,Falda Pedro Hombre,M,Beige,Hombre,Falda,1,89.17,89.17,147.69,59.0,39.62,Descuento entre 40% y 50%,Con descuento,1,0
2023-06-14,21,WAIRA-10143,calderonsigfrido@canete.com,paid,POLE-CAR-BEI-M,Polera Carlos Hombre,M,Beige,Hombre,Polera,1,193.83,193.83,206.96,13.0,6.34,Sin descuento,Con descuento,1,0
2023-12-25,14,WAIRA-10148,jeronimocoello@falco-parejo.com,paid,SHOR-LEO-BLA-L,Short Leoncio,L,Blanco,Unisex,Short,1,160.47,160.47,173.02,13.0,7.25,Sin descuento,Con descuento,1,0
2024-10-01,2,WAIRA-10149,ingrid48@yahoo.com,paid,SACO-VAL-AZU-XL,Saco Valeria Mujer,XL,Azul,Mujer,Saco,2,125.68,251.36,176.2,51.0,28.67,Descuento entre 20% y 30%,Con descuento,2,0
2024-10-01,2,WAIRA-10149,ingrid48@yahoo.com,paid,CHOM-PED-MAR-M,Chompa Pedro Hombre,M,Marrón,Hombre,Chompa,1,104.26,104.26,147.27,43.0,29.2,Descuento entre 30% y 40%,Con descuento,1,0
2024-02-04,13,WAIRA-10150,clara53@hotmail.com,paid,PANT-AND-BLA-XS,Pantalón Andrés Hombre,XS,Blanco,Hombre,Pantalón,1,149.29,149.29,200.02,51.0,25.36,Descuento entre 20% y 30%,Con descuento,1,0
2024-02-04,13,WAIRA-10150,clara53@hotmail.com,paid,POLE-DAN-NEG-M,Polera Daniela Mujer,M,Negro,Mujer,Polera,1,108.53,108.53,124.53,16.0,12.85,Descuento entre 10% y 20%,Con descuento,1,0
2024-07-12,0,WAIRA-10151,camilo54@hotmail.com,paid,POLO-PED-GRI-L,Polo Pedro Hombre,L,Gris,Hombre,Polo,1,142.27,142.27,157.09,15.0,9.43,Descuento entre 10% y 20%,Con descuento,1,0
2024-07-12,0,WAIRA-10151,camilo54@hotmail.com,paid,POLE-PAS-VER-M,Polera Pascual,M,Verde,Unisex,Polera,1,182.93,182.93,221.01,38.0,17.23,Descuento entre 10% y 20%,Con descuento,1,0
2024-07-12,0,WAIRA-10151,camilo54@hotmail.com,paid,POLO-PED-VER-S,Polo Pedro Hombre,S,Verde,Hombre,Polo,1,197.52,197.52,222.14,25.0,11.08,Descuento entre 10% y 20%,Con descuento,1,0
2024-03-15,12,WAIRA-10152,carla28@palma-fortuny.org,paid,SACO-AND-CEL-XS,Saco Andrés Hombre,XS,Celeste,Hombre,Saco,3,190.46,571.38,228.68,38.0,16.71,Descuento entre 10% y 20%,Con descuento,3,0
2024-03-11,10,WAIRA-10154,morena80@espana.com,paid,BLUS-AND-GRI-S,Blusa Andrés Hombre,S,Gris,Hombre,Blusa,3,122.51,367.53,168.17,46.0,27.15,Descuento entre 20% y 30%,Con descuento,3,0
2024-03-11,10,WAIRA-10154,morena80@espana.com,paid,POLE-AND-CEL-XL,Polera Andrea Mujer,XL,Celeste,Mujer,Polera,1,80.94,80.94,94.72,14.0,14.55,Descuento entre 10% y 20%,Con descuento,1,0
2024-03-11,10,WAIRA-10154,morena80@espana.com,paid,FALD-ISA-ROS-M,Falda Isabela,M,Rosado,Unisex,Falda,1,148.64,148.64,189.38,41.0,21.51,Descuento entre 20% y 30%,Con descuento,1,0
2023-07-18,10,WAIRA-10156,vanesacasares@yahoo.com,paid,BLUS-GRA-BEI-M,Blusa Gracia,M,Beige,Unisex,Blusa,1,117.11,117.11,169.14,52.0,30.76,Descuento entre 30% y 40%,Con descuento,1,0
2023-07-18,10,WAIRA-10156,vanesacasares@yahoo.com,paid,POLO-VAL-VER-M,Polo Valeria Mujer,M,Verde,Mujer,Polo,1,154.08,154.08,208.36,54.0,26.05,Descuento entre 20% y 30%,Con descuento,1,0
2023-07-18,10,WAIRA-10156,vanesacasares@yahoo.com,paid,PANT-LEA-ROS-XL,Pantalón Leandro,XL,Rosado,Unisex,Pantalón,1,107.76,107.76,144.33,37.0,25.34,Descuento entre 20% y 30%,Con descuento,1,0
2024-10-10,22,WAIRA-10159,salamancamorena@pineiro.com,paid,POLE-LUI-ROS-XL,Polera Luis Miguel,XL,Rosado,Unisex,Polera,3,139.52,418.56,153.32,14.0,9.0,Descuento entre 10% y 20%,Con descuento,3,0
2024-10-10,22,WAIRA-10159,salamancamorena@pineiro.com,paid,SACO-DON-VER-XL,Saco Donato,XL,Verde,Unisex,Saco,1,99.52,99.52,151.67,52.0,34.38,Descuento entre 30% y 40%,Con descuento,1,0
2024-08-14,1,WAIRA-10162,emigdio01@asensio-larranaga.org,paid,BLUS-DAN-NEG-S,Blusa Daniela Mujer,S,Negro,Mujer,Blusa,1,179.08,179.08,203.47,24.0,11.99,Descuento entre 10% y 20%,Con descuento,1,0
2024-08-14,1,WAIRA-10162,emigdio01@asensio-larranaga.org,paid,VEST-FER-AZU-L,Vestido Fernanda Mujer,L,Azul Marino,Mujer,Vestido,1,107.21,107.21,136.59,29.0,21.51,Descuento entre 20% y 30%,Con descuento,1,0
2024-08-14,1,WAIRA-10162,emigdio01@asensio-larranaga.org,paid,CASA-JUA-BLA-M,Casaca Juan Hombre,M,Blanco,Hombre,Casaca,1,89.27,89.27,129.54,40.0,31.09,Descuento entre 30% y 40%,Con descuento,1,0
2024-05-21,4,WAIRA-10164,riquelmehipolito@girona-otero.es,paid,SHOR-AND-NEG-M,Short Andrea Mujer,M,Negro,Mujer,Short,3,193.26,579.78,203.31,10.0,4.94,Sin descuento,Con descuento,3,0
2024-05-03,0,WAIRA-10165,tudelaricarda@gmail.com,paid,VEST-FER-CEL-XS,Vestido Fernanda Mujer,XS,Celeste,Mujer,Vestido,1,155.71,155.71,206.7,51.0,24.67,Descuento entre 20% y 30%,Con descuento,1,0
2023-01-28,15,WAIRA-10167,eladio03@jaume-mayoral.es,paid,FALD-VAL-MAR-M,Falda Valeria Mujer,M,Marrón,Mujer,Falda,3,105.92,317.76,129.25,23.0,18.05,Descuento entre 10% y 20%,Con descuento,3,0
2023-01-28,15,WAIRA-10167,eladio03@jaume-mayoral.es,paid,PANT-ELP-VER-M,Pantalón Elpidio,M,Verde,Unisex,Pantalón,1,126.85,126.85,153.37,27.0,17.29,Descuento entre 10% y 20%,Con descuento,1,0
2023-01-28,15,WAIRA-10167,eladio03@jaume-mayoral.es,paid,FALD-DIE-CEL-L,Falda Diego Hombre,L,Celeste,Hombre,Falda,1,174.43,174.43,184.75,10.0,5.59,Sin descuento,Con descuento,1,0
2024-06-03,9,WAIRA-10169,floresmaximino@gmail.com,paid,CHOM-JUA-BEI-M,Chompa Juan Carlos,M,Beige,Unisex,Chompa,1,154.16,154.16,191.37,37.0,19.44,Descuento entre 20% y 30%,Con descuento,1,0
2024-01-27,14,WAIRA-10170,emperatriz54@roldan.com,paid,BLUS-MAT-BLA-XS,Blusa Mateo Hombre,XS,Blanco,Hombre,Blusa,1,191.87,191.87,208.86,17.0,8.13,Sin descuento,Con descuento,1,0
2023-02-12,22,WAIRA-10171,gonibasilio@suarez-perera.es,paid,FALD-LUC-MAR-XS,Falda Lucía Mujer,XS,Marrón,Mujer,Falda,1,85.53,85.53,129.91,44.0,34.16,Descuento entre 30% y 40%,Con descuento,1,0
2024-11-08,8,WAIRA-10172,eblanes@hotmail.com,paid,FALD-MAT-AZU-S,Falda Mateo Hombre,S,Azul Marino,Hombre,Falda,1,172.16,172.16,222.05,50.0,22.47,Descuento entre 20% y 30%,Con descuento,1,0
2024-11-08,8,WAIRA-10172,eblanes@hotmail.com,paid,SACO-PED-VER-S,Saco Pedro Hombre,S,Verde,Hombre,Saco,1,173.68,173.68,189.35,16.0,8.28,Sin descuento,Con descuento,1,0
2023-01-26,9,WAIRA-10174,cestrada@hotmail.com,paid,VEST-CAR-CEL-S,Vestido Carlos Hombre,S,Celeste,Hombre,Vestido,3,157.38,472.14,207.89,51.0,24.3,Descuento entre 20% y 30%,Con descuento,3,0
2023-01-25,13,WAIRA-10175,zacariasbauza@pinol.com,paid,VEST-PED-MAR-L,Vestido Pedro Hombre,L,Marrón,Hombre,Vestido,1,102.08,102.08,125.89,24.0,18.91,Descuento entre 10% y 20%,Con descuento,1,0
2023-01-25,13,WAIRA-10175,zacariasbauza@pinol.com,paid,CHOM-DIE-VER-L,Chompa Diego Hombre,L,Verde,Hombre,Chompa,1,165.95,165.95,206.14,40.0,19.5,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-26,18,WAIRA-10177,baezjorge@gmail.com,pending,CHOM-MAT-ROJ-S,Chompa Mateo Hombre,S,Rojo,Hombre,Chompa,1,161.78,161.78,200.53,39.0,19.32,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-26,18,WAIRA-10177,baezjorge@gmail.com,pending,SHOR-JUA-AZU-M,Short Juan Hombre,M,Azul,Hombre,Short,1,108.08,108.08,161.9,54.0,33.24,Descuento entre 30% y 40%,Con descuento,1,0
2024-07-30,1,WAIRA-10178,lucasbaena@castejon-oliver.com,paid,BLUS-MAT-AZU-XS,Blusa Mateo Hombre,XS,Azul Marino,Hombre,Blusa,1,89.44,89.44,132.12,43.0,32.3,Descuento entre 30% y 40%,Con descuento,1,0
2024-07-30,1,WAIRA-10178,lucasbaena@castejon-oliver.com,paid,FALD-AND-BEI-S,Falda Andrés Hombre,S,Beige,Hombre,Falda,2,192.79,385.58,246.38,54.0,21.75,Descuento entre 20% y 30%,Con descuento,2,0
2024-06-28,12,WAIRA-10179,lalobecerra@yahoo.com,paid,POLO-SOF-BEI-XS,Polo Sofía Mujer,XS,Beige,Mujer,Polo,1,138.33,138.33,168.23,30.0,17.77,Descuento entre 10% y 20%,Con descuento,1,0
2024-06-28,12,WAIRA-10179,lalobecerra@yahoo.com,paid,CHOM-BRU-GRI-M,Chompa Bruno,M,Gris,Unisex,Chompa,1,177.14,177.14,214.41,37.0,17.38,Descuento entre 10% y 20%,Con descuento,1,0
2023-11-16,12,WAIRA-10182,zaidamena@sosa.es,paid,SACO-CAR-NEG-M,Saco Carlos Hombre,M,Negro,Hombre,Saco,2,88.54,177.08,104.08,16.0,14.93,Descuento entre 10% y 20%,Con descuento,2,0
2024-05-30,7,WAIRA-10183,qnoguera@yahoo.com,paid,POLE-ISI-BLA-M,Polera Isidro,M,Blanco,Unisex,Polera,1,159.63,159.63,210.57,51.0,24.19,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-27,2,WAIRA-10184,lucaseugenia@serna.org,paid,FALD-LUC-VER-XS,Falda Lucía Mujer,XS,Verde,Mujer,Falda,1,110.02,110.02,167.71,58.0,34.4,Descuento entre 30% y 40%,Con descuento,1,0
2024-07-27,2,WAIRA-10184,lucaseugenia@serna.org,paid,CAMI-LUC-VER-S,Camisa Lucía Mujer,S,Verde,Mujer,Camisa,1,189.31,189.31,243.03,54.0,22.1,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-27,2,WAIRA-10184,lucaseugenia@serna.org,paid,BLUS-AND-NEG-M,Blusa Andrés Hombre,M,Negro,Hombre,Blusa,1,191.28,191.28,202.44,11.0,5.51,Sin descuento,Con descuento,1,0
2024-04-18,13,WAIRA-10185,arsenio12@catalan.es,paid,CASA-CON-AZU-M,Casaca Concepción,M,Azul Marino,Unisex,Casaca,2,197.69,395.38,239.66,42.0,17.51,Descuento entre 10% y 20%,Con descuento,2,0
2023-02-13,16,WAIRA-10186,ymontoya@yahoo.com,paid,FALD-PED-BEI-XS,Falda Pedro Hombre,XS,Beige,Hombre,Falda,1,109.54,109.54,134.79,25.0,18.73,Descuento entre 10% y 20%,Con descuento,1,0
2024-10-23,18,WAIRA-10189,rourainigo@coll-granados.es,paid,FALD-PED-CEL-M,Falda Pedro Hombre,M,Celeste,Hombre,Falda,1,83.31,83.31,132.93,50.0,37.33,Descuento entre 30% y 40%,Con descuento,1,0
2024-10-23,18,WAIRA-10189,rourainigo@coll-granados.es,paid,VEST-CAR-MAR-S,Vestido Carla Mujer,S,Marrón,Mujer,Vestido,2,97.21,194.42,131.97,35.0,26.34,Descuento entre 20% y 30%,Con descuento,2,0
2024-06-16,10,WAIRA-10190,emiliarocamora@hotmail.com,paid,FALD-FRA-AZU-L,Falda Francisco Jose,L,Azul,Unisex,Falda,1,156.66,156.66,201.58,45.0,22.28,Descuento entre 20% y 30%,Con descuento,1,0
2023-07-02,0,WAIRA-10191,gjorda@baro.es,pending,VEST-LUI-MAR-L,Vestido Luis Hombre,L,Marrón,Hombre,Vestido,1,90.33,90.33,149.63,59.0,39.63,Descuento entre 40% y 50%,Con descuento,1,0
2023-08-25,18,WAIRA-10192,ytome@hotmail.com,pending,POLO-DIE-CEL-L,Polo Diego Hombre,L,Celeste,Hombre,Polo,1,152.38,152.38,168.5,16.0,9.57,Descuento entre 10% y 20%,Con descuento,1,0
2023-06-02,14,WAIRA-10195,crescenciaarnaiz@hotmail.com,paid,CHOM-LUC-GRI-XL,Chompa Lucía Mujer,XL,Gris,Mujer,Chompa,3,113.98,341.94,153.63,40.0,25.81,Descuento entre 20% y 30%,Con descuento,3,0
