date,hour,order_id,user_id,financial_status,categoria,genero,billing_city,payment_method,discount_code,discount_amount,subtotal
2024-01-01,0,WAIRA-15956,granadosolivia@yahoo.com,paid,Polera,Unisex,San Isidro,Mercado Pago,,0.0,477.33
2023-03-26,0,WAIRA-15970,alba44@arregui-santamaria.com,paid,Short,Unisex,Surquillo,Transferencia,,0.0,562.68
2024-12-10,0,WAIRA-16005,claudiapla@yahoo.com,paid,Pantalón,Unisex,San Isidro,Mercado Pago,,0.0,450.59
2024-05-19,0,WAIRA-16015,rodriguezbasilio@pedraza.es,paid,Chompa,Unisex,Lince,Yape,,0.0,89.31
2023-12-09,0,WAIRA-16017,yesicapallares@sebastian-leon.es,paid,Polo,Mujer,San Borja,Mercado Pago,,0.0,923.63
2024-08-07,0,WAIRA-16023,ambrosio93@enriquez.com,paid,Saco,Unisex,Chorrillos,Mercado Pago,,0.0,549.3
2024-12-21,0,WAIRA-16033,florentinaosuna@hotmail.com,paid,Blusa,Unisex,Pueblo Libre,Transferencia,BIENVENIDA,19.0,173.65
2023-05-16,0,WAIRA-16060,robertomartin@cruz-luis.com,paid,Pantalón,Unisex,Magdalena,Transferencia,,0.0,793.11
2024-11-18,0,WAIRA-16073,concepcion03@yahoo.com,pending,Falda,Unisex,San Miguel,Yape,,0.0,196.1
2024-10-26,0,WAIRA-16094,rupertariera@pelaez.es,paid,Chompa,Unisex,La Victoria,Transferencia,,0.0,541.58
2024-08-30,0,WAIRA-16115,gomilarebeca@pinilla.org,paid,Vestido,Unisex,San Borja,Mercado Pago,,0.0,662.6
2023-06-10,0,WAIRA-16121,walter77@dieguez.org,paid,Vestido,Unisex,San Borja,Yape,,0.0,509.74
2023-08-06,0,WAIRA-16126,marcosegui@yahoo.com,paid,Polera,Unisex,Pueblo Libre,Mercado Pago,,0.0,642.54
2023-10-26,0,WAIRA-16206,mpedro@bertran.com,paid,Saco,Unisex,Lince,Yape,BIENVENIDA,118.0,1061.19
2024-04-29,0,WAIRA-16276,reyna65@bermejo.es,pending,Short,Unisex,Pueblo Libre,Transferencia,,0.0,545.29
2024-05-26,0,WAIRA-16283,humberto07@yahoo.com,paid,Camisa,Mujer,Santiago de Surco,Yape,,0.0,183.43
2024-11-04,0,WAIRA-16299,bsolis@yahoo.com,paid,Short,Unisex,La Victoria,Yape,,0.0,565.67
2024-12-19,0,WAIRA-16309,hprieto@codina.com,paid,Falda,Mujer,San Luis,Visa,,0.0,85.73
2023-12-28,0,WAIRA-16329,calistojordan@hotmail.com,paid,Short,Hombre,Jesús María,Mercado Pago,,0.0,83.7
2024-05-21,0,WAIRA-16353,xcamps@cabello.net,paid,Polera,Unisex,Lince,Mercado Pago,,0.0,328.93
2024-05-25,0,WAIRA-16356,pepita75@hotmail.com,paid,Falda,Mujer,San Luis,Transferencia,SUERTE,83.0,194.35
2024-10-17,0,WAIRA-16377,llamasgerman@duarte-calderon.com,paid,Vestido,Mujer,San Luis,Mercado Pago,,0.0,489.11
2024-06-16,0,WAIRA-16388,nazaretlumbreras@gmail.com,paid,Falda,Mujer,Magdalena,Yape,,0.0,523.41
2023-11-09,0,WAIRA-16390,marisaporras@sabater-navas.com,paid,Saco,Unisex,San Luis,Visa,SUERTE,216.0,504.64
2023-10-11,0,WAIRA-16394,begonaexposito@hotmail.com,paid,Saco,Mujer,La Molina,Mercado Pago,,0.0,629.96
2024-01-03,0,WAIRA-16408,silviahoz@marino-mir.es,paid,Polo,Mujer,Miraflores,Visa,,0.0,564.33
2023-04-03,1,WAIRA-10012,qsegui@barral.com,paid,Vestido,Mujer,Barranco,Mercado Pago,,0.0,339.36
2023-09-16,1,WAIRA-10028,olallapina@yahoo.com,paid,Falda,Unisex,La Victoria,Yape,,0.0,499.23
2024-07-11,1,WAIRA-10030,elisabet03@hotmail.com,paid,Short,Mujer,Chorrillos,Mercado Pago,,0.0,392.64
2024-09-12,1,WAIRA-10068,igarcia@sotelo.com,paid,Pantalón,Hombre,Santiago de Surco,Mercado Pago,,0.0,138.21
2024-10-17,1,WAIRA-10142,amancio94@rincon.es,paid,Vestido,Mujer,Chorrillos,Transferencia,,0.0,97.54
2024-08-14,1,WAIRA-10162,emigdio01@asensio-larranaga.org,paid,Vestido,Mujer,La Molina,Mercado Pago,,0.0,730.85
2024-07-30,1,WAIRA-10178,lucasbaena@castejon-oliver.com,paid,Falda,Hombre,Jesús María,Yape,,0.0,475.02
2024-01-16,1,WAIRA-10207,poncemartirio@gmail.com,paid,Saco,Mujer,Jesús María,Mercado Pago,,0.0,634.95
2024-07-21,1,WAIRA-10226,jcanas@gmail.com,paid,Polo,Mujer,Magdalena,Yape,CYBER,183.0,183.03
2024-08-30,1,WAIRA-10234,miriamuria@hotmail.com,paid,Short,Unisex,San Isidro,Mercado Pago,,0.0,308.9
2024-05-05,1,WAIRA-10253,angladasalvador@gelabert.com,paid,Saco,Unisex,Pueblo Libre,Yape,,0.0,1075.64
2023-12-22,1,WAIRA-10262,cesar82@perez-saavedra.es,paid,Saco,Unisex,Magdalena,Mercado Pago,,0.0,208.54
2023-05-24,1,WAIRA-10293,carlosfabricio@bayon.es,paid,Polo,Unisex,San Borja,Visa,,0.0,402.07
2024-06-25,1,WAIRA-10296,domingaromeu@gmail.com,paid,Saco,Unisex,Lince,Mercado Pago,,0.0,439.29
2023-04-27,1,WAIRA-10317,ybonilla@yahoo.com,paid,Pantalón,Unisex,Lince,Mercado Pago,,0.0,394.88
2024-11-10,1,WAIRA-10379,chuyraya@morera.es,paid,Saco,Unisex,La Molina,Visa,,0.0,277.91
2024-02-08,1,WAIRA-10402,tarnal@yahoo.com,paid,Saco,Unisex,San Luis,Yape,,0.0,491.91
2024-09-12,1,WAIRA-10427,cazorlaguadalupe@gmail.com,pending,Vestido,Unisex,San Isidro,Mercado Pago,,0.0,208.42
2024-06-23,1,WAIRA-10508,elago@arcos.es,paid,Short,Mujer,Jesús María,Visa,,0.0,379.63
2024-08-28,1,WAIRA-10573,carmelita42@hotmail.com,pending,Vestido,Unisex,Chorrillos,Mercado Pago,,0.0,726.4
2024-04-11,1,WAIRA-10583,barberomarcial@mayol.org,paid,Polo,Unisex,Surquillo,Mercado Pago,,0.0,195.33
2024-01-30,1,WAIRA-10601,nibarra@agusti.org,paid,Saco,Unisex,Santiago de Surco,Mercado Pago,,0.0,740.03
2024-10-12,1,WAIRA-10697,genoveva92@yahoo.com,paid,Short,Mujer,San Isidro,Mercado Pago,,0.0,280.79
2024-03-01,1,WAIRA-10717,angelita31@yahoo.com,paid,Vestido,Unisex,Pueblo Libre,Mercado Pago,,0.0,610.6
2024-02-19,1,WAIRA-10799,joverrosenda@gmail.com,paid,Pantalón,Hombre,San Miguel,Mercado Pago,CYBER,95.0,94.84
2024-05-18,1,WAIRA-10820,angelina22@yahoo.com,paid,Camisa,Hombre,San Borja,Visa,,0.0,179.3
2023-11-10,1,WAIRA-10850,namoros@roldan.es,paid,Polo,Unisex,Chorrillos,Mercado Pago,CYBER,207.0,206.89
2024-03-11,1,WAIRA-10858,peinadoalondra@leiva.es,paid,Blusa,Hombre,Jesús María,Visa,,0.0,195.78
2024-09-01,1,WAIRA-10881,sandra35@hotmail.com,paid,Saco,Hombre,La Molina,Yape,,0.0,562.44
2024-12-10,1,WAIRA-10885,basilio20@hotmail.com,paid,Casaca,Unisex,Barranco,Yape,,0.0,611.04
2024-05-29,1,WAIRA-10909,clarachico@millan.net,pending,Pantalón,Unisex,San Miguel,Yape,,0.0,135.92
2023-05-10,1,WAIRA-10924,blara@larranaga.es,paid,Polera,Unisex,Chorrillos,Transferencia,,0.0,625.94
2023-07-11,1,WAIRA-10950,badiaangelica@gmail.com,paid,Pantalón,Unisex,San Isidro,Visa,,0.0,271.23
2024-01-24,1,WAIRA-10964,maxi01@castaneda.es,paid,Polera,Unisex,San Isidro,Yape,SUERTE,107.0,249.03
2023-03-08,1,WAIRA-10972,vilaltamanolo@gmail.com,paid,Casaca,Hombre,Magdalena,Mercado Pago,,0.0,96.51
2023-03-17,1,WAIRA-10995,zaira76@yahoo.com,pending,Saco,Mujer,Lince,Yape,,0.0,455.23
2024-05-22,1,WAIRA-11019,rodajaime@santiago-sanmiguel.es,paid,Short,Unisex,Chorrillos,Mercado Pago,,0.0,592.81
2024-08-21,1,WAIRA-11029,bpedrero@olmo.net,paid,Vestido,Unisex,San Isidro,Mercado Pago,,0.0,645.22
2024-01-28,1,WAIRA-11035,herminio23@soriano.es,paid,Falda,Unisex,San Luis,Yape,CYBER,245.0,244.7
2024-07-21,1,WAIRA-11050,javi10@collado.es,paid,Vestido,Unisex,San Miguel,Mercado Pago,BIENVENIDA,61.0,549.97
2024-01-15,1,WAIRA-11068,aitor67@hotmail.com,paid,Camisa,Hombre,San Luis,Mercado Pago,,0.0,232.35
2024-04-01,1,WAIRA-11099,joel36@hotmail.com,paid,Vestido,Unisex,La Victoria,Mercado Pago,,0.0,135.04
2023-12-07,1,WAIRA-11104,marinovidio@batalla.es,paid,Short,Unisex,La Molina,Mercado Pago,,0.0,483.16
2023-03-30,1,WAIRA-11107,rebecaquiroga@manzanares.com,pending,Falda,Mujer,Magdalena,Transferencia,,0.0,108.86
2023-05-28,1,WAIRA-11140,ysegarra@rocamora.es,paid,Saco,Unisex,Barranco,Yape,,0.0,246.74
2023-08-15,1,WAIRA-11200,osegura@gmail.com,paid,Polo,Unisex,Santiago de Surco,Yape,,0.0,450.43
2024-10-19,1,WAIRA-11214,socorro64@aguila-nadal.es,pending,Camisa,Hombre,San Isidro,Mercado Pago,,0.0,119.27
2024-05-29,1,WAIRA-11234,oliverasmarcos@yahoo.com,paid,Polo,Unisex,San Borja,Mercado Pago,,0.0,501.65
2024-07-11,1,WAIRA-11257,rvila@villa.es,pending,Vestido,Hombre,Barranco,Transferencia,,0.0,192.89
2024-05-12,1,WAIRA-11262,hoyosnatalio@espinosa-cazorla.net,pending,Short,Unisex,La Molina,Yape,,0.0,1048.3
2024-07-08,1,WAIRA-11265,hpolo@acosta-calleja.com,paid,Vestido,Unisex,Chorrillos,Transferencia,,0.0,361.59
2024-07-19,1,WAIRA-11283,jose-antonio26@salamanca-olivera.es,pending,Falda,Unisex,Miraflores,Yape,,0.0,595.66
2024-11-26,1,WAIRA-11301,amaro36@morata.es,paid,Pantalón,Unisex,Magdalena,Mercado Pago,,0.0,621.73
2024-02-21,1,WAIRA-11309,reynaldoperalta@tello.com,paid,Vestido,Unisex,Barranco,Mercado Pago,,0.0,356.75
2024-04-17,1,WAIRA-11358,marianela87@hotmail.com,paid,Saco,Unisex,La Molina,Transferencia,,0.0,741.34
2024-10-22,1,WAIRA-11361,boixsalomon@carretero.es,paid,Vestido,Mujer,Magdalena,Transferencia,,0.0,247.76
2024-05-03,1,WAIRA-11371,fatima72@nino.es,paid,Short,Unisex,San Luis,Mercado Pago,,0.0,560.69
2023-05-05,1,WAIRA-11374,magdalena03@barrio-vendrell.com,paid,Short,Unisex,Surquillo,Yape,,0.0,510.5
2023-01-29,1,WAIRA-11381,isa44@hotmail.com,paid,Falda,Unisex,Pueblo Libre,Mercado Pago,,0.0,644.76
2024-12-07,1,WAIRA-11386,epera@galan.org,paid,Vestido,Mujer,Chorrillos,Yape,,0.0,584.04
2023-10-21,1,WAIRA-11410,eligiaespana@abascal.com,paid,Polo,Mujer,San Borja,Visa,,0.0,253.9
2023-08-18,1,WAIRA-11480,omarnavas@hotmail.com,pending,Vestido,Unisex,Surquillo,Yape,,0.0,690.23
2024-12-21,1,WAIRA-11490,cgutierrez@tapia.org,paid,Polo,Unisex,La Molina,Yape,,0.0,289.15
2024-06-08,1,WAIRA-11543,fplaza@yahoo.com,paid,Short,Unisex,Pueblo Libre,Mercado Pago,,0.0,684.74
2024-05-31,1,WAIRA-11562,pfrias@briones-isern.com,pending,Casaca,Unisex,San Miguel,Mercado Pago,,0.0,116.72
2024-04-01,1,WAIRA-11587,tlorenzo@gmail.com,paid,Pantalón,Hombre,Pueblo Libre,Mercado Pago,,0.0,206.3
2024-02-27,1,WAIRA-11636,hnarvaez@hotmail.com,paid,Saco,Hombre,Miraflores,Yape,,0.0,123.86
2023-07-18,1,WAIRA-11655,eliaguilar@gmail.com,paid,Vestido,Mujer,Barranco,Mercado Pago,,0.0,276.86
2023-07-19,1,WAIRA-11676,olalla56@zabala-zapata.com,paid,Polo,Unisex,Jesús María,Yape,,0.0,333.18
2023-11-29,1,WAIRA-11680,julietagras@agusti-tomas.es,paid,Vestido,Unisex,Chorrillos,Transferencia,,0.0,823.64
2023-05-26,1,WAIRA-11714,lnavas@hotmail.com,paid,Polera,Unisex,San Luis,Mercado Pago,BIENVENIDA,43.0,383.28
2024-07-02,1,WAIRA-11718,jdaza@gmail.com,paid,Polo,Unisex,San Miguel,Yape,,0.0,543.09
2024-10-11,1,WAIRA-11739,duarterocio@villena.org,paid,Saco,Unisex,Magdalena,Yape,,0.0,341.67
2023-10-13,1,WAIRA-11741,isabela62@yahoo.com,paid,Polo,Mujer,Jesús María,Mercado Pago,,0.0,146.26
2023-12-28,1,WAIRA-11742,bustoscruz@hotmail.com,paid,Vestido,Unisex,Pueblo Libre,Mercado Pago,,0.0,603.25
2023-03-28,1,WAIRA-11773,acunacelso@gmail.com,paid,Polo,Hombre,Magdalena,Visa,,0.0,133.81
2023-02-03,1,WAIRA-11813,ambrosiocoronado@busquets.com,paid,Falda,Hombre,Barranco,Mercado Pago,,0.0,143.54
2023-04-20,1,WAIRA-11818,aguilaeutimio@montesinos-alvarez.org,paid,Saco,Mujer,San Luis,Mercado Pago,,0.0,308.6
2023-07-30,1,WAIRA-11877,rdiez@chico.net,paid,Polo,Unisex,Chorrillos,Visa,,0.0,677.46
2024-03-12,1,WAIRA-11927,lorenzoescriva@frutos.es,paid,Short,Mujer,Lince,Mercado Pago,,0.0,629.14
2023-10-10,1,WAIRA-11947,jvina@yahoo.com,paid,Short,Mujer,Santiago de Surco,Yape,,0.0,547.54
2024-11-09,1,WAIRA-12055,odalysmillan@lucas.com,paid,Vestido,Mujer,Jesús María,Mercado Pago,,0.0,341.37
2023-03-01,1,WAIRA-12080,xamador@sureda-collado.es,paid,Polo,Unisex,Santiago de Surco,Transferencia,,0.0,521.27
2023-06-19,1,WAIRA-12170,perlita96@yahoo.com,pending,Falda,Hombre,Lince,Mercado Pago,,0.0,192.04
2024-02-19,1,WAIRA-12213,terronaaron@yahoo.com,paid,Camisa,Hombre,San Borja,Mercado Pago,,0.0,168.12
2023-11-27,1,WAIRA-12278,maximino31@yahoo.com,paid,Short,Mujer,Chorrillos,Visa,,0.0,768.21
2023-01-02,1,WAIRA-12279,cmaestre@leon.org,pending,Chompa,Mujer,Barranco,Mercado Pago,,0.0,187.37
2023-04-06,1,WAIRA-12312,zacariascastello@duran.es,paid,Short,Mujer,Santiago de Surco,Mercado Pago,,0.0,367.34
2023-07-06,1,WAIRA-12368,conradopareja@hotmail.com,paid,Saco,Hombre,Pueblo Libre,Mercado Pago,BIENVENIDA,42.0,376.65
2023-08-23,1,WAIRA-12381,asanchez@yahoo.com,paid,Saco,Unisex,La Victoria,Mercado Pago,,0.0,440.25
2023-10-13,1,WAIRA-12396,carminabriones@cerezo.com,paid,Vestido,Unisex,Chorrillos,Yape,,0.0,1088.17
2023-07-13,1,WAIRA-12441,paulinatomas@bernat.com,paid,Polera,Hombre,San Borja,Mercado Pago,,0.0,120.22
2023-03-03,1,WAIRA-12464,jaumeremigio@porta-aguilar.es,paid,Camisa,Unisex,Jesús María,Mercado Pago,,0.0,97.8
2023-03-14,1,WAIRA-12483,zfabregat@leal.es,paid,Vestido,Unisex,San Miguel,Yape,,0.0,699.75
2023-08-18,1,WAIRA-12491,alejandro26@martin.net,paid,Camisa,Hombre,Pueblo Libre,Mercado Pago,,0.0,138.69
2024-07-07,1,WAIRA-12505,anita82@guzman-borrell.com,paid,Vestido,Unisex,Jesús María,Yape,,0.0,445.51
2023-07-10,1,WAIRA-12518,adoracion34@boada.es,paid,Polo,Unisex,La Victoria,Yape,,0.0,582.48
2024-12-23,1,WAIRA-12547,bernardita85@llano.com,paid,Saco,Unisex,La Victoria,Visa,,0.0,520.63
2023-06-09,1,WAIRA-12551,llobetfelipe@echeverria.net,paid,Polo,Mujer,Lince,Visa,SUERTE,144.0,335.43
2023-06-30,1,WAIRA-12557,estela34@gmail.com,paid,Short,Hombre,Pueblo Libre,Yape,,0.0,183.8
2024-06-14,1,WAIRA-12569,brey@abellan.es,paid,Polo,Unisex,Pueblo Libre,Visa,,0.0,447.42
2024-04-21,1,WAIRA-12572,contrerassilvia@hotmail.com,paid,Saco,Unisex,Miraflores,Yape,,0.0,177.05
2023-09-17,1,WAIRA-12597,goicoechealeyre@guijarro-ruiz.es,paid,Vestido,Mujer,Miraflores,Transferencia,,0.0,637.73
2023-11-11,1,WAIRA-12634,flaviacerdan@duque.com,paid,Polo,Unisex,Miraflores,Yape,,0.0,368.34
2024-12-15,1,WAIRA-12651,carmela52@barrera.es,paid,Pantalón,Mujer,Magdalena,Mercado Pago,,0.0,121.27
2024-02-23,1,WAIRA-12678,nmiranda@yahoo.com,paid,Short,Unisex,La Molina,Mercado Pago,,0.0,282.94
2024-03-09,1,WAIRA-12700,alcazarpaulina@vilaplana.es,paid,Saco,Unisex,Santiago de Surco,Yape,,0.0,514.36
2023-08-08,1,WAIRA-12716,hugoadan@hotmail.com,paid,Falda,Mujer,Jesús María,Mercado Pago,,0.0,142.9
2024-11-21,1,WAIRA-12730,obarcena@hotmail.com,paid,Vestido,Mujer,Barranco,Mercado Pago,CYBER,408.0,408.49
2023-07-03,1,WAIRA-12745,joveazeneth@guitart.com,pending,Saco,Unisex,San Miguel,Yape,,0.0,713.35
2023-08-19,1,WAIRA-12763,davidpou@hervia.es,pending,Pantalón,Hombre,La Molina,Yape,,0.0,195.35
2023-08-31,1,WAIRA-12824,nadia82@alonso-viana.es,paid,Polera,Mujer,San Borja,Mercado Pago,BIENVENIDA,44.0,392.47
2023-07-26,1,WAIRA-12847,rcastilla@yahoo.com,paid,Casaca,Hombre,La Victoria,Yape,,0.0,177.56
2023-04-06,1,WAIRA-12878,epifanio80@hotmail.com,paid,Chompa,Mujer,Barranco,Mercado Pago,,0.0,178.32
2023-08-25,1,WAIRA-12889,susanita80@soria-terron.org,pending,Short,Mujer,La Victoria,Mercado Pago,,0.0,206.67
2023-10-24,1,WAIRA-12912,noa88@lledo.es,paid,Chompa,Unisex,La Molina,Visa,,0.0,314.52
2023-12-09,1,WAIRA-12936,porteromorena@yahoo.com,paid,Saco,Unisex,Surquillo,Mercado Pago,,0.0,630.06
2024-01-11,1,WAIRA-12952,bpalomares@serrano-quintana.com,paid,Falda,Unisex,La Victoria,Yape,,0.0,468.41
2023-07-27,1,WAIRA-12961,herminiosabater@sans-ibanez.es,paid,Short,Mujer,Lince,Mercado Pago,,0.0,340.23
2024-01-06,1,WAIRA-12991,lloretmontserrat@barragan-artigas.es,paid,Polera,Unisex,San Miguel,Visa,,0.0,388.95
2024-06-15,1,WAIRA-12996,silvianaranjo@yahoo.com,paid,Vestido,Unisex,San Isidro,Transferencia,SUERTE,309.0,721.99
2023-05-09,1,WAIRA-12999,pilarjerez@gmail.com,paid,Polo,Unisex,San Borja,Mercado Pago,,0.0,601.01
2024-03-13,1,WAIRA-13001,gonzalo63@hotmail.com,paid,Short,Hombre,La Victoria,Mercado Pago,SUERTE,121.0,283.35
2023-09-11,1,WAIRA-13043,jeremias28@jurado.org,paid,Pantalón,Mujer,San Luis,Mercado Pago,,0.0,421.52
2024-04-01,1,WAIRA-13057,alfonsoandres@aragones-peiro.es,paid,Vestido,Mujer,San Borja,Visa,,0.0,273.55
2023-05-04,1,WAIRA-13090,lumbrerasmanu@aparicio.net,paid,Vestido,Unisex,Miraflores,Yape,,0.0,968.23
2024-08-25,1,WAIRA-13167,kfabra@yahoo.com,paid,Vestido,Unisex,Surquillo,Yape,,0.0,589.12
2023-08-05,1,WAIRA-13208,zaida09@gmail.com,paid,Polo,Unisex,La Molina,Visa,,0.0,366.17
2024-11-15,1,WAIRA-13213,lvina@hotmail.com,paid,Vestido,Unisex,La Victoria,Visa,,0.0,306.35
2023-03-01,1,WAIRA-13232,colomanicolas@linares-crespi.com,paid,Saco,Mujer,La Molina,Transferencia,,0.0,233.9
2024-02-02,1,WAIRA-13243,carbonellflorentina@cortes.net,paid,Polo,Mujer,Jesús María,Mercado Pago,,0.0,536.37
2024-01-13,1,WAIRA-13311,arandaamerica@yahoo.com,paid,Vestido,Hombre,Santiago de Surco,Yape,,0.0,261.24
2024-03-05,1,WAIRA-13313,fidel16@vendrell.es,paid,Short,Unisex,Chorrillos,Mercado Pago,SUERTE,183.0,426.05
2023-03-31,1,WAIRA-13401,millanitziar@gmail.com,paid,Pantalón,Mujer,Miraflores,Visa,,0.0,456.54
2024-12-06,1,WAIRA-13423,merche40@gmail.com,paid,Vestido,Unisex,San Isidro,Yape,,0.0,566.88
2023-09-19,1,WAIRA-13440,saurafelix@yahoo.com,paid,Vestido,Unisex,Surquillo,Transferencia,,0.0,375.8
2023-08-25,1,WAIRA-13493,faustinomatas@calatayud-gomila.com,paid,Polera,Unisex,Pueblo Libre,Yape,,0.0,377.65
2023-08-11,1,WAIRA-13536,mireia29@hotmail.com,paid,Vestido,Mujer,La Victoria,Mercado Pago,,0.0,337.9
2023-06-08,1,WAIRA-13538,maria-jesus01@fuentes.com,paid,Short,Unisex,Jesús María,Yape,,0.0,202.14
2024-02-02,1,WAIRA-13566,fnarvaez@gmail.com,pending,Pantalón,Unisex,San Isidro,Mercado Pago,,0.0,525.43
2024-11-08,1,WAIRA-13568,santosbustamante@yahoo.com,paid,Short,Unisex,La Victoria,Mercado Pago,,0.0,214.37
2023-01-01,1,WAIRA-13637,zlasa@beltran.com,paid,Saco,Unisex,Chorrillos,Mercado Pago,,0.0,475.24
2024-09-12,1,WAIRA-13711,rafaelroura@gmail.com,pending,Short,Unisex,San Isidro,Mercado Pago,,0.0,534.11
2023-01-11,1,WAIRA-13718,ngimeno@jorda.com,paid,Saco,Unisex,Jesús María,Mercado Pago,CYBER,269.0,269.14
2023-10-20,1,WAIRA-13734,cecheverria@bosch.es,paid,Short,Unisex,Miraflores,Mercado Pago,,0.0,537.64
2024-03-29,1,WAIRA-13744,gustavofigueras@gmail.com,paid,Polo,Unisex,Chorrillos,Mercado Pago,,0.0,323.78
2024-10-03,1,WAIRA-13802,felicianoayuso@grau.com,paid,Saco,Hombre,La Molina,Yape,,0.0,133.24
2024-02-09,1,WAIRA-13824,palomagalvez@yahoo.com,paid,Falda,Unisex,La Victoria,Yape,,0.0,142.08
2024-01-16,1,WAIRA-13840,urenamanola@gmail.com,paid,Vestido,Mujer,Pueblo Libre,Mercado Pago,,0.0,633.17
2023-01-12,1,WAIRA-13842,zabalaulises@huerta.es,paid,Short,Unisex,San Isidro,Transferencia,,0.0,388.55
2024-02-17,1,WAIRA-13885,rquintero@artigas.com,paid,Vestido,Mujer,Magdalena,Yape,,0.0,124.65
2023-01-21,1,WAIRA-13891,iaguilera@yahoo.com,paid,Vestido,Unisex,San Miguel,Mercado Pago,,0.0,587.16
2024-04-27,1,WAIRA-13918,jcodina@gmail.com,paid,Saco,Unisex,Surquillo,Yape,,0.0,109.89
2024-01-11,1,WAIRA-13919,gerardo63@hotmail.com,paid,Pantalón,Mujer,Barranco,Mercado Pago,,0.0,282.82
2023-05-14,1,WAIRA-13921,floresconstanza@pou.es,paid,Chompa,Unisex,La Molina,Mercado Pago,,0.0,452.87
2024-08-08,1,WAIRA-13955,araceliarellano@yahoo.com,paid,Polo,Unisex,Barranco,Yape,,0.0,822.74
2023-10-27,1,WAIRA-13959,alonsocarmelo@oliver.es,paid,Saco,Mujer,Santiago de Surco,Yape,,0.0,551.74
2024-08-06,1,WAIRA-13963,hilda77@vilalta-barros.es,paid,Blusa,Unisex,Chorrillos,Mercado Pago,BIENVENIDA,8.0,74.86
2023-09-15,1,WAIRA-13991,gastonrecio@cervera.com,paid,Short,Unisex,Jesús María,Yape,,0.0,671.08
2023-05-06,1,WAIRA-13994,estherbarroso@yahoo.com,paid,Short,Unisex,Magdalena,Yape,,0.0,613.55
2024-03-30,1,WAIRA-14004,psanjuan@yahoo.com,paid,Vestido,Unisex,Barranco,Visa,,0.0,188.34
2023-10-05,1,WAIRA-14018,teodosiovilar@borrell-pacheco.com,paid,Polo,Mujer,Surquillo,Visa,,0.0,225.39
2023-03-05,1,WAIRA-14061,nbas@gmail.com,paid,Pantalón,Hombre,San Miguel,Mercado Pago,,0.0,120.18
2024-05-23,1,WAIRA-14114,jeronimobastida@hotmail.com,paid,Pantalón,Unisex,Chorrillos,Mercado Pago,,0.0,678.57
2023-05-21,1,WAIRA-14127,vanesa28@gmail.com,paid,Pantalón,Unisex,Barranco,Mercado Pago,,0.0,763.82
2024-10-28,1,WAIRA-14135,ochoabonifacio@yahoo.com,paid,Vestido,Hombre,San Isidro,Mercado Pago,,0.0,141.34
2024-03-11,1,WAIRA-14138,pedromilagros@gmail.com,paid,Saco,Mujer,San Borja,Mercado Pago,,0.0,627.74
2023-10-02,1,WAIRA-14152,imeldamontes@vicente.es,paid,Camisa,Unisex,Chorrillos,Yape,,0.0,107.23
2024-09-07,1,WAIRA-14215,azeneth76@yahoo.com,paid,Blusa,Mujer,San Luis,Transferencia,,0.0,133.41
2024-12-11,1,WAIRA-14224,haroldo78@gmail.com,paid,Casaca,Unisex,Miraflores,Transferencia,,0.0,120.44
2023-12-21,1,WAIRA-14242,emiliano89@hotmail.com,paid,Polera,Mujer,San Isidro,Mercado Pago,,0.0,532.09
2023-05-16,1,WAIRA-14295,barraldaniel@yahoo.com,paid,Pantalón,Mujer,San Luis,Yape,BIENVENIDA,14.0,124.78
2024-06-27,1,WAIRA-14425,miguelafuster@yahoo.com,paid,Short,Unisex,San Isidro,Mercado Pago,,0.0,533.31
2024-11-19,1,WAIRA-14431,losatomasa@bilbao.es,paid,Saco,Unisex,San Luis,Transferencia,SUERTE,107.0,249.56
2024-02-20,1,WAIRA-14436,isalmeron@osuna.com,paid,Pantalón,Mujer,Lince,Yape,,0.0,151.28
2023-09-12,1,WAIRA-14462,halvaro@hotmail.com,paid,Vestido,Unisex,San Luis,Yape,,0.0,417.9
2023-03-05,1,WAIRA-14466,emiliano75@cornejo-miguel.es,pending,Short,Unisex,Chorrillos,Mercado Pago,,0.0,563.93
2023-01-07,1,WAIRA-14489,olalla66@solis-burgos.es,paid,Saco,Unisex,La Molina,Mercado Pago,,0.0,496.43
2023-07-07,1,WAIRA-14497,eusebiaarino@hotmail.com,paid,Short,Unisex,San Borja,Mercado Pago,,0.0,510.81
2024-03-11,1,WAIRA-14580,jose-carlosgracia@exposito.es,paid,Camisa,Hombre,Barranco,Mercado Pago,,0.0,126.94
2024-08-21,1,WAIRA-14581,lpablo@gmail.com,paid,Vestido,Unisex,Chorrillos,Yape,CYBER,374.0,374.19
2023-05-19,1,WAIRA-14604,dolores60@hotmail.com,paid,Saco,Unisex,San Luis,Visa,,0.0,525.7
2024-02-03,1,WAIRA-14610,nicolasetelvina@rodriguez-tena.es,paid,Short,Unisex,Pueblo Libre,Visa,,0.0,708.69
2024-11-19,1,WAIRA-14634,gsierra@arce-larrea.com,paid,Short,Mujer,Chorrillos,Yape,SUERTE,151.0,352.68
2023-06-02,1,WAIRA-14683,mariofranco@hotmail.com,paid,Chompa,Unisex,San Isidro,Yape,,0.0,828.19
2023-08-13,1,WAIRA-14687,teodosio94@gmail.com,paid,Saco,Mujer,Miraflores,Yape,,0.0,216.46
2023-12-22,1,WAIRA-14698,abilio88@yahoo.com,paid,Short,Unisex,San Isidro,Yape,,0.0,1038.13
