Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
WAIRA-10013,zairasotelo@bermudez-verdejo.es,paid,2023-10-03 19:19:35.000000 UTC,fulfilled,2023-10-05 18:19:35.000000 UTC,false,PEN,403.83,10,0,413.83,,0.0,Estándar,2023-10-03 18:19:35.000000 UTC,1,Casaca Camila Mujer - Marrón - S,105.04,,CASA-CAM-MAR-S,true,true,fulfilled,Raúl Tenorio,Acceso de Fanny Benavides 128 Puerta 0 ,Acceso de Fanny Benavides 128 Puerta 0 ,,,Pueblo Libre,25473,PE-LIM,PE,+34648 545 133,Raúl Tenorio,Acceso de Fanny Benavides 128 Puerta 0 ,Acceso de Fanny Benavides 128 Puerta 0 ,,,Pueblo Libre,25473,PE-LIM,PE,+34648 545 133,,,,Mercado Pago,7c2d9f5e-fc63-431b-9f2f-121afc877100,0,WAIRA,8.1665168293637837e+18,,Low,web,0,,,,,,,,,,,+34648 545 133,,,Lima (Departamento),Lima (Departamento),f201606d-253d-4152-a6a0-acd8b2c2456b,,,
WAIRA-10013,zairasotelo@bermudez-verdejo.es,paid,2023-10-03 19:19:35.000000 UTC,fulfilled,2023-10-05 18:19:35.000000 UTC,false,PEN,403.83,10,0,413.83,,0.0,Estándar,2023-10-03 18:19:35.000000 UTC,1,Chompa Miguel Hombre - Verde - M,134.76,147.66,CHOM-MIG-VER-M,true,true,fulfilled,Raúl Tenorio,Acceso de Fanny Benavides 128 Puerta 0 ,Acceso de Fanny Benavides 128 Puerta 0 ,,,Pueblo Libre,25473,PE-LIM,PE,+34648 545 133,Raúl Tenorio,Acceso de Fanny Benavides 128 Puerta 0 ,Acceso de Fanny Benavides 128 Puerta 0 ,,,Pueblo Libre,25473,PE-LIM,PE,+34648 545 133,,,,Mercado Pago,90a85ed1-45aa-46a9-bfef-a4fb8cc5f982,0,WAIRA,5.3980549116170906e+18,,Low,web,0,,,,,,,,,,,+34648 545 133,,,Lima (Departamento),Lima (Departamento),b42b1a0d-581f-4d54-b45f-f908b57f84e6,,,
WAIRA-10014,ambar91@banos.net,paid,2023-01-20 19:54:31.000000 UTC,fulfilled,2023-01-22 18:54:31.000000 UTC,true,PEN,483.46,10,0,493.46,,0.0,Estándar,2023-01-20 18:54:31.000000 UTC,1,Casaca Andrea Mujer - Rojo - M,176.36,200.0,CASA-AND-ROJ-M,true,true,fulfilled,Sarita Villena Ródenas,Plaza Ainoa Fernández 78 Piso 1 ,Plaza Ainoa Fernández 78 Piso 1 ,,,Miraflores,3869,PE-LIM,PE,+34715 93 23 37,Sarita Villena Ródenas,Plaza Ainoa Fernández 78 Piso 1 ,Plaza Ainoa Fernández 78 Piso 1 ,,,Miraflores,3869,PE-LIM,PE,+34715 93 23 37,,,,Yape,bbdc88f7-a658-446d-8e7b-ff282f3b3eff,0,WAIRA,6.2958639819758172e+18,,Low,web,0,,,,,,,,,,,+34715 93 23 37,,,Lima (Departamento),Lima (Departamento),01ed1b64-6304-4c97-a3b5-7bcde8feb9f1,,,
WAIRA-10014,ambar91@banos.net,paid,2023-01-20 19:54:31.000000 UTC,fulfilled,2023-01-22 18:54:31.000000 UTC,true,PEN,483.46,10,0,493.46,,0.0,Estándar,2023-01-20 18:54:31.000000 UTC,1,Camisa Milagros - Azul Marino - XS,163.51,205.62,CAMI-MIL-AZU-XS,true,true,fulfilled,Sarita Villena Ródenas,Plaza Ainoa Fernández 78 Piso 1 ,Plaza Ainoa Fernández 78 Piso 1 ,,,Miraflores,3869,PE-LIM,PE,+34715 93 23 37,Sarita Villena Ródenas,Plaza Ainoa Fernández 78 Piso 1 ,Plaza Ainoa Fernández 78 Piso 1 ,,,Miraflores,3869,PE-LIM,PE,+34715 93 23 37,,,,Yape,ae8a9f98-32e7-47c8-b04c-d57b2bdc7c6c,0,WAIRA,8.8302884210663946e+18,,Low,web,0,,,,,,,,,,,+34715 93 23 37,,,Lima (Departamento),Lima (Departamento),c8036606-d6b4-469b-a6ae-26928e9ba794,,,
WAIRA-10014,ambar91@banos.net,paid,2023-01-20 19:54:31.000000 UTC,fulfilled,2023-01-22 18:54:31.000000 UTC,true,PEN,483.46,10,0,493.46,,0.0,Estándar,2023-01-20 18:54:31.000000 UTC,1,Casaca Mateo Hombre - Verde - L,143.59,,CASA-MAT-VER-L,true,true,fulfilled,Sarita Villena Ródenas,Plaza Ainoa Fernández 78 Piso 1 ,Plaza Ainoa Fernández 78 Piso 1 ,,,Miraflores,3869,PE-LIM,PE,+34715 93 23 37,Sarita Villena Ródenas,Plaza Ainoa Fernández 78 Piso 1 ,Plaza Ainoa Fernández 78 Piso 1 ,,,Miraflores,3869,PE-LIM,PE,+34715 93 23 37,,,,Yape,195c6066-31b4-48ce-b23d-5e792a88c5b0,0,WAIRA,9.77925028108044e+18,,Low,web,0,,,,,,,,,,,+34715 93 23 37,,,Lima (Departamento),Lima (Departamento),74f74169-7e99-415b-adaa-80160fa0a785,,,
WAIRA-10015,ponsadolfo@gmail.com,pending,,unfulfilled,,true,PEN,376.31,10,0,386.31,,0.0,Estándar,2024-09-02 12:06:56.000000 UTC,1,Vestido Lucía Mujer - Blanco - M,191.21,219.64,VEST-LUC-BLA-M,true,true,pending,Iris Valenzuela,Vial de Dominga Morante 81,Vial de Dominga Morante 81,,,Surquillo,21002,PE-LIM,PE,+34 719587338,Iris Valenzuela,Vial de Dominga Morante 81,Vial de Dominga Morante 81,,,Surquillo,21002,PE-LIM,PE,+34 719587338,,,,Yape,,0,WAIRA,1.7436907726352042e+19,,Low,web,0,,,,,,,,,,,+34 719587338,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-10015,ponsadolfo@gmail.com,pending,,unfulfilled,,true,PEN,376.31,10,0,386.31,,0.0,Estándar,2024-09-02 12:06:56.000000 UTC,1,Blusa Andrea Mujer - Beige - M,185.1,,BLUS-AND-BEI-M,true,true,pending,Iris Valenzuela,Vial de Dominga Morante 81,Vial de Dominga Morante 81,,,Surquillo,21002,PE-LIM,PE,+34 719587338,Iris Valenzuela,Vial de Dominga Morante 81,Vial de Dominga Morante 81,,,Surquillo,21002,PE-LIM,PE,+34 719587338,,,,Yape,,0,WAIRA,1.6620669799357237e+19,,Low,web,0,,,,,,,,,,,+34 719587338,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-10016,palomoainara@solsona.es,pending,,unfulfilled,,false,PEN,189.14,10,0,199.14,,0.0,Estándar,2024-06-16 12:41:33.000000 UTC,1,Casaca Mateo Hombre - Verde - M,189.14,,CASA-MAT-VER-M,true,true,pending,Marcio Apolinar Plaza Zamora,Acceso Marisa Sanmiguel 38,Acceso Marisa Sanmiguel 38,,,Barranco,57632,PE-LIM,PE,+34632951981,Marcio Apolinar Plaza Zamora,Acceso Marisa Sanmiguel 38,Acceso Marisa Sanmiguel 38,,,Barranco,57632,PE-LIM,PE,+34632951981,,,,Yape,,0,WAIRA,6.5553768827179684e+18,,Low,web,0,,,,,,,,,,,+34632951981,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-10017,salvador47@solano.com,paid,2023-09-01 20:17:44.000000 UTC,fulfilled,2023-09-03 19:17:44.000000 UTC,true,PEN,408.63,10,0,418.63,,0.0,Estándar,2023-09-01 19:17:44.000000 UTC,1,Saco Amílcar - Beige - M,152.86,,SACO-AMÍ-BEI-M,true,true,fulfilled,Adriana Capdevila Dueñas,Cañada de Jacinto Rocamora 34,Cañada de Jacinto Rocamora 34,,,Jesús María,3208,PE-LIM,PE,+34993 86 37 82,Adriana Capdevila Dueñas,Cañada de Jacinto Rocamora 34,Cañada de Jacinto Rocamora 34,,,Jesús María,3208,PE-LIM,PE,+34993 86 37 82,,,,Yape,84951417-8a45-4cb8-b954-6cb01f37122c,0,WAIRA,1.5043181737202764e+19,,Low,web,0,,,,,,,,,,,+34993 86 37 82,,,Lima (Departamento),Lima (Departamento),ad505ebb-7f25-4538-93d4-7a702b4014ab,,,
WAIRA-10017,salvador47@solano.com,paid,2023-09-01 20:17:44.000000 UTC,fulfilled,2023-09-03 19:17:44.000000 UTC,true,PEN,408.63,10,0,418.63,,0.0,Estándar,2023-09-01 19:17:44.000000 UTC,1,Blusa Vicenta - Marrón - M,88.91,,BLUS-VIC-MAR-M,true,true,fulfilled,Adriana Capdevila Dueñas,Cañada de Jacinto Rocamora 34,Cañada de Jacinto Rocamora 34,,,Jesús María,3208,PE-LIM,PE,+34993 86 37 82,Adriana Capdevila Dueñas,Cañada de Jacinto Rocamora 34,Cañada de Jacinto Rocamora 34,,,Jesús María,3208,PE-LIM,PE,+34993 86 37 82,,,,Yape,fbe740b2-92f3-4feb-a3e9-6159313330b8,0,WAIRA,2.0557155918602744e+18,,Low,web,0,,,,,,,,,,,+34993 86 37 82,,,Lima (Departamento),Lima (Departamento),b3e2113e-e340-4cd2-a52d-bd4f0e21131e,,,
WAIRA-10017,salvador47@solano.com,paid,2023-09-01 20:17:44.000000 UTC,fulfilled,2023-09-03 19:17:44.000000 UTC,true,PEN,408.63,10,0,418.63,,0.0,Estándar,2023-09-01 19:17:44.000000 UTC,1,Camisa Camila Mujer - Beige - M,166.86,189.16,CAMI-CAM-BEI-M,true,true,fulfilled,Adriana Capdevila Dueñas,Cañada de Jacinto Rocamora 34,Cañada de Jacinto Rocamora 34,,,Jesús María,3208,PE-LIM,PE,+34993 86 37 82,Adriana Capdevila Dueñas,Cañada de Jacinto Rocamora 34,Cañada de Jacinto Rocamora 34,,,Jesús María,3208,PE-LIM,PE,+34993 86 37 82,,,,Yape,b1c1ec54-22fb-4e49-bf9c-1972c9ad5f71,0,WAIRA,2.9952920484881551e+18,,Low,web,0,,,,,,,,,,,+34993 86 37 82,,,Lima (Departamento),Lima (Departamento),e2cdb648-da4f-456e-9409-b31c266865b3,,,
WAIRA-10018,leyrepujadas@soriano.net,paid,2024-05-04 12:59:36.000000 UTC,fulfilled,2024-05-06 11:59:36.000000 UTC,true,PEN,420.09,10,0,430.09,,0.0,Estándar,2024-05-04 11:59:36.000000 UTC,1,Pantalón Diego Hombre - Rosado - M,94.94,,PANT-DIE-ROS-M,true,true,fulfilled,Rodrigo Larrea Piñeiro,Callejón de Carmina Moles 1,Callejón de Carmina Moles 1,,,Chorrillos,59029,PE-LIM,PE,+34717 829 943,Rodrigo Larrea Piñeiro,Callejón de Carmina Moles 1,Callejón de Carmina Moles 1,,,Chorrillos,59029,PE-LIM,PE,+34717 829 943,,,,Yape,89efcd2c-cbd2-489a-90e6-133f5c14fb0e,0,WAIRA,1.5864634943230132e+19,,Low,web,0,,,,,,,,,,,+34717 829 943,,,Lima (Departamento),Lima (Departamento),097e1298-fa5c-4b82-b88b-530aa16f5555,,,
WAIRA-10018,leyrepujadas@soriano.net,paid,2024-05-04 12:59:36.000000 UTC,fulfilled,2024-05-06 11:59:36.000000 UTC,true,PEN,420.09,10,0,430.09,,0.0,Estándar,2024-05-04 11:59:36.000000 UTC,1,Saco Diego Hombre - Verde - M,84.92,119.13,SACO-DIE-VER-M,true,true,fulfilled,Rodrigo Larrea Piñeiro,Callejón de Carmina Moles 1,Callejón de Carmina Moles 1,,,Chorrillos,59029,PE-LIM,PE,+34717 829 943,Rodrigo Larrea Piñeiro,Callejón de Carmina Moles 1,Callejón de Carmina Moles 1,,,Chorrillos,59029,PE-LIM,PE,+34717 829 943,,,,Yape,b735d43b-a370-4cfd-80dd-1af05845c1f6,0,WAIRA,6.010646129978197e+18,,Low,web,0,,,,,,,,,,,+34717 829 943,,,Lima (Departamento),Lima (Departamento),31e0570a-311a-4ac1-a298-eeb4f09ed4a2,,,
WAIRA-10018,leyrepujadas@soriano.net,paid,2024-05-04 12:59:36.000000 UTC,fulfilled,2024-05-06 11:59:36.000000 UTC,true,PEN,420.09,10,0,430.09,,0.0,Estándar,2024-05-04 11:59:36.000000 UTC,1,Vestido Miguel Hombre - Azul Marino - M,87.28,117.41,VEST-MIG-AZU-M,true,true,fulfilled,Rodrigo Larrea Piñeiro,Callejón de Carmina Moles 1,Callejón de Carmina Moles 1,,,Chorrillos,59029,PE-LIM,PE,+34717 829 943,Rodrigo Larrea Piñeiro,Callejón de Carmina Moles 1,Callejón de Carmina Moles 1,,,Chorrillos,59029,PE-LIM,PE,+34717 829 943,,,,Yape,23118d12-820b-4315-ac13-55a838e8dbbf,0,WAIRA,1.6916382190457342e+19,,Low,web,0,,,,,,,,,,,+34717 829 943,,,Lima (Departamento),Lima (Departamento),524576f5-5e9a-4768-8e4e-a87842f712bf,,,
WAIRA-10018,leyrepujadas@soriano.net,paid,2024-05-04 12:59:36.000000 UTC,fulfilled,2024-05-06 11:59:36.000000 UTC,true,PEN,420.09,10,0,430.09,,0.0,Estándar,2024-05-04 11:59:36.000000 UTC,1,Camisa Carla Mujer - Azul - M,152.95,189.97,CAMI-CAR-AZU-M,true,true,fulfilled,Rodrigo Larrea Piñeiro,Callejón de Carmina Moles 1,Callejón de Carmina Moles 1,,,Chorrillos,59029,PE-LIM,PE,+34717 829 943,Rodrigo Larrea Piñeiro,Callejón de Carmina Moles 1,Callejón de Carmina Moles 1,,,Chorrillos,59029,PE-LIM,PE,+34717 829 943,,,,Yape,b53a8848-ee52-485e-88a9-593cfd1cb734,0,WAIRA,6.1779500585496924e+18,,Low,web,0,,,,,,,,,,,+34717 829 943,,,Lima (Departamento),Lima (Departamento),b08f4ede-e4d8-4075-ab9f-d065cbcc224c,,,
WAIRA-10019,sainzbuenaventura@hotmail.com,paid,2023-09-21 17:59:31.000000 UTC,fulfilled,2023-09-23 16:59:31.000000 UTC,true,PEN,438.48,10,0,448.48,,0.0,Estándar,2023-09-21 16:59:31.000000 UTC,1,Falda Sofía Mujer - Negro - M,139.47,194.91,FALD-SOF-NEG-M,true,true,fulfilled,Eutropio Tapia Blázquez,Rambla de Marianela Pulido 58 Piso 7 ,Rambla de Marianela Pulido 58 Piso 7 ,,,La Molina,87187,PE-LIM,PE,+34 643 988 919,Eutropio Tapia Blázquez,Rambla de Marianela Pulido 58 Piso 7 ,Rambla de Marianela Pulido 58 Piso 7 ,,,La Molina,87187,PE-LIM,PE,+34 643 988 919,,,,Mercado Pago,5500a8b4-30bb-42db-9b99-296630f948be,0,WAIRA,7.9594176855532032e+18,,Low,web,0,,,,,,,,,,,+34 643 988 919,,,Lima (Departamento),Lima (Departamento),4780bd06-e6a9-4092-9099-21991548bb18,,,
WAIRA-10019,sainzbuenaventura@hotmail.com,paid,2023-09-21 17:59:31.000000 UTC,fulfilled,2023-09-23 16:59:31.000000 UTC,true,PEN,438.48,10,0,448.48,,0.0,Estándar,2023-09-21 16:59:31.000000 UTC,1,Chompa Juan Hombre - Marrón - XS,194.44,211.79,CHOM-JUA-MAR-XS,true,true,fulfilled,Eutropio Tapia Blázquez,Rambla de Marianela Pulido 58 Piso 7 ,Rambla de Marianela Pulido 58 Piso 7 ,,,La Molina,87187,PE-LIM,PE,+34 643 988 919,Eutropio Tapia Blázquez,Rambla de Marianela Pulido 58 Piso 7 ,Rambla de Marianela Pulido 58 Piso 7 ,,,La Molina,87187,PE-LIM,PE,+34 643 988 919,,,,Mercado Pago,de723c98-2c47-4d01-8186-cf9351095450,0,WAIRA,6.9811733760371784e+18,,Low,web,0,,,,,,,,,,,+34 643 988 919,,,Lima (Departamento),Lima (Departamento),18052fd8-e3de-4eef-b7f8-e38eb40d8e0e,,,
WAIRA-10019,sainzbuenaventura@hotmail.com,paid,2023-09-21 17:59:31.000000 UTC,fulfilled,2023-09-23 16:59:31.000000 UTC,true,PEN,438.48,10,0,448.48,,0.0,Estándar,2023-09-21 16:59:31.000000 UTC,1,Short Pedro Hombre - Rosado - L,104.57,159.83,SHOR-PED-ROS-L,true,true,fulfilled,Eutropio Tapia Blázquez,Rambla de Marianela Pulido 58 Piso 7 ,Rambla de Marianela Pulido 58 Piso 7 ,,,La Molina,87187,PE-LIM,PE,+34 643 988 919,Eutropio Tapia Blázquez,Rambla de Marianela Pulido 58 Piso 7 ,Rambla de Marianela Pulido 58 Piso 7 ,,,La Molina,87187,PE-LIM,PE,+34 643 988 919,,,,Mercado Pago,6896e359-d04c-418e-b43c-0a1d7c495347,0,WAIRA,9.3875279287380378e+18,,Low,web,0,,,,,,,,,,,+34 643 988 919,,,Lima (Departamento),Lima (Departamento),6550d4f5-5189-478c-9575-17cac86a1dda,,,
WAIRA-10020,noa26@gmail.com,paid,2024-01-24 05:13:23.000000 UTC,fulfilled,2024-01-26 04:13:23.000000 UTC,true,PEN,158.12,10,0,168.12,,0.0,Estándar,2024-01-24 04:13:23.000000 UTC,1,Casaca Carla Mujer - Rojo - M,158.12,,CASA-CAR-ROJ-M,true,true,fulfilled,Natividad Requena Padilla,Calle de Baldomero Torrents 417 Piso 1 ,Calle de Baldomero Torrents 417 Piso 1 ,,,San Isidro,83578,PE-LIM,PE,+34910434304,Natividad Requena Padilla,Calle de Baldomero Torrents 417 Piso 1 ,Calle de Baldomero Torrents 417 Piso 1 ,,,San Isidro,83578,PE-LIM,PE,+34910434304,,,,Yape,53e57035-d4a0-4422-a3f0-9ed3e9c9b6de,0,WAIRA,1.4761195805450457e+19,,Low,web,0,,,,,,,,,,,+34910434304,,,Lima (Departamento),Lima (Departamento),599b2716-78f5-48b7-bb92-0e87008e6b46,,,
WAIRA-10021,seguitrinidad@gmail.com,paid,2024-10-29 10:16:30.000000 UTC,fulfilled,2024-10-31 09:16:30.000000 UTC,false,PEN,344.54,10,0,354.54,,0.0,Estándar,2024-10-29 09:16:30.000000 UTC,1,Casaca Fernanda Mujer - Blanco - M,175.82,186.2,CASA-FER-BLA-M,true,true,fulfilled,Fabiola Rueda Viana,Alameda Abel Solé 25,Alameda Abel Solé 25,,,La Molina,56131,PE-LIM,PE,+34 869 078 798,Fabiola Rueda Viana,Alameda Abel Solé 25,Alameda Abel Solé 25,,,La Molina,56131,PE-LIM,PE,+34 869 078 798,,,,Mercado Pago,36a622b0-afde-427a-acd4-13668119008e,0,WAIRA,5.9268839222950554e+17,,Low,web,0,,,,,,,,,,,+34 869 078 798,,,Lima (Departamento),Lima (Departamento),1a863466-2701-4a54-9ee1-474d7ddc4fba,,,
WAIRA-10021,seguitrinidad@gmail.com,paid,2024-10-29 10:16:30.000000 UTC,fulfilled,2024-10-31 09:16:30.000000 UTC,false,PEN,344.54,10,0,354.54,,0.0,Estándar,2024-10-29 09:16:30.000000 UTC,1,Casaca Che - Marrón - M,168.72,210.02,CASA-CHE-MAR-M,true,true,fulfilled,Fabiola Rueda Viana,Alameda Abel Solé 25,Alameda Abel Solé 25,,,La Molina,56131,PE-LIM,PE,+34 869 078 798,Fabiola Rueda Viana,Alameda Abel Solé 25,Alameda Abel Solé 25,,,La Molina,56131,PE-LIM,PE,+34 869 078 798,,,,Mercado Pago,43bc2eed-f738-4949-932a-c8ff99246736,0,WAIRA,2.1804371317090089e+18,,Low,web,0,,,,,,,,,,,+34 869 078 798,,,Lima (Departamento),Lima (Departamento),04edf9e8-4f8f-43e8-96e7-d8641a71421b,,,
WAIRA-10022,inocencio63@gmail.com,paid,2023-08-09 11:41:24.000000 UTC,fulfilled,2023-08-11 10:41:24.000000 UTC,false,PEN,579.98,10,0,589.98,,0.0,Estándar,2023-08-09 10:41:24.000000 UTC,3,Falda Fernanda Mujer - Azul - L,142.16,187.06,FALD-FER-AZU-L,true,true,fulfilled,Paca Valencia Gallardo,Callejón de Jose Carlos Viana 1 Apt. 95 ,Callejón de Jose Carlos Viana 1 Apt. 95 ,,,Barranco,35204,PE-LIM,PE,+34866 288 052,Paca Valencia Gallardo,Callejón de Jose Carlos Viana 1 Apt. 95 ,Callejón de Jose Carlos Viana 1 Apt. 95 ,,,Barranco,35204,PE-LIM,PE,+34866 288 052,,,,Mercado Pago,ae1d1e23-6559-4bc5-8ef9-1cc1c30e370f,0,WAIRA,1.8408284071820175e+18,,Low,web,0,,,,,,,,,,,+34866 288 052,,,Lima (Departamento),Lima (Departamento),974da341-06a4-4d14-bd3b-057b259f56cc,,,
WAIRA-10022,inocencio63@gmail.com,paid,2023-08-09 11:41:24.000000 UTC,fulfilled,2023-08-11 10:41:24.000000 UTC,false,PEN,579.98,10,0,589.98,,0.0,Estándar,2023-08-09 10:41:24.000000 UTC,1,Casaca Sofía Mujer - Azul - M,153.5,,CASA-SOF-AZU-M,true,true,fulfilled,Paca Valencia Gallardo,Callejón de Jose Carlos Viana 1 Apt. 95 ,Callejón de Jose Carlos Viana 1 Apt. 95 ,,,Barranco,35204,PE-LIM,PE,+34866 288 052,Paca Valencia Gallardo,Callejón de Jose Carlos Viana 1 Apt. 95 ,Callejón de Jose Carlos Viana 1 Apt. 95 ,,,Barranco,35204,PE-LIM,PE,+34866 288 052,,,,Mercado Pago,3581b9c6-f9a9-4f73-8e71-42a8b4f1b60e,0,WAIRA,1.2488003041291616e+19,,Low,web,0,,,,,,,,,,,+34866 288 052,,,Lima (Departamento),Lima (Departamento),377fb0fd-d2fc-4038-9329-08ed9a489a98,,,
WAIRA-10023,rordonez@gmail.com,paid,2023-07-18 17:21:54.000000 UTC,fulfilled,2023-07-20 16:21:54.000000 UTC,false,PEN,142.71,10,0,152.71,,0.0,Estándar,2023-07-18 16:21:54.000000 UTC,1,Casaca Cayetano - Marrón - S,142.71,,CASA-CAY-MAR-S,true,true,fulfilled,Lorenza Miguel Avilés,Calle Reyna Landa 181 Piso 8 ,Calle Reyna Landa 181 Piso 8 ,,,Chorrillos,47634,PE-LIM,PE,+34 712 678 978,Lorenza Miguel Avilés,Calle Reyna Landa 181 Piso 8 ,Calle Reyna Landa 181 Piso 8 ,,,Chorrillos,47634,PE-LIM,PE,+34 712 678 978,,,,Visa,b44423dd-0f9a-4e8c-b744-8f20191cb4c1,0,WAIRA,1.1991175864303793e+18,,Low,web,0,,,,,,,,,,,+34 712 678 978,,,Lima (Departamento),Lima (Departamento),e096e820-b985-46ea-aa0a-7f3a21e0fcf6,,,
WAIRA-10024,amando34@abad.es,pending,,unfulfilled,,false,PEN,481.6,10,0,491.6,,0.0,Estándar,2024-11-01 14:35:19.000000 UTC,1,Falda Nadia - Beige - XS,166.76,200.59,FALD-NAD-BEI-XS,true,true,pending,Ángeles Mendez Bilbao,Vial de Maite Osorio 24 Piso 0 ,Vial de Maite Osorio 24 Piso 0 ,,,San Miguel,76831,PE-LIM,PE,+34 641440343,Ángeles Mendez Bilbao,Vial de Maite Osorio 24 Piso 0 ,Vial de Maite Osorio 24 Piso 0 ,,,San Miguel,76831,PE-LIM,PE,+34 641440343,,,,Mercado Pago,,0,WAIRA,6.9356730226150154e+18,,Low,web,0,,,,,,,,,,,+34 641440343,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-10024,amando34@abad.es,pending,,unfulfilled,,false,PEN,481.6,10,0,491.6,,0.0,Estándar,2024-11-01 14:35:19.000000 UTC,1,Camisa Guiomar - Gris - M,165.0,215.02,CAMI-GUI-GRI-M,true,true,pending,Ángeles Mendez Bilbao,Vial de Maite Osorio 24 Piso 0 ,Vial de Maite Osorio 24 Piso 0 ,,,San Miguel,76831,PE-LIM,PE,+34 641440343,Ángeles Mendez Bilbao,Vial de Maite Osorio 24 Piso 0 ,Vial de Maite Osorio 24 Piso 0 ,,,San Miguel,76831,PE-LIM,PE,+34 641440343,,,,Mercado Pago,,0,WAIRA,3.395580353776469e+18,,Low,web,0,,,,,,,,,,,+34 641440343,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-10024,amando34@abad.es,pending,,unfulfilled,,false,PEN,481.6,10,0,491.6,,0.0,Estándar,2024-11-01 14:35:19.000000 UTC,1,Casaca Fernanda Mujer - Azul Marino - M,149.84,,CASA-FER-AZU-M,true,true,pending,Ángeles Mendez Bilbao,Vial de Maite Osorio 24 Piso 0 ,Vial de Maite Osorio 24 Piso 0 ,,,San Miguel,76831,PE-LIM,PE,+34 641440343,Ángeles Mendez Bilbao,Vial de Maite Osorio 24 Piso 0 ,Vial de Maite Osorio 24 Piso 0 ,,,San Miguel,76831,PE-LIM,PE,+34 641440343,,,,Mercado Pago,,0,WAIRA,6.1505973527357891e+18,,Low,web,0,,,,,,,,,,,+34 641440343,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-10025,rafaelabenavent@hotmail.com,paid,2024-11-30 07:32:20.000000 UTC,fulfilled,2024-12-02 06:32:20.000000 UTC,false,PEN,138.7,10,0,148.7,,0.0,Estándar,2024-11-30 06:32:20.000000 UTC,1,Short Daniela Mujer - Negro - M,138.7,,SHOR-DAN-NEG-M,true,true,fulfilled,Patricia África Oliveras Neira,Camino Gregorio Alba 422,Camino Gregorio Alba 422,,,San Borja,53064,PE-LIM,PE,+34 972561056,Patricia África Oliveras Neira,Camino Gregorio Alba 422,Camino Gregorio Alba 422,,,San Borja,53064,PE-LIM,PE,+34 972561056,,,,Mercado Pago,ad9b24e7-53a4-4a74-8fc7-be4d788b149c,0,WAIRA,1.1519059339700226e+19,,Low,web,0,,,,,,,,,,,+34 972561056,,,Lima (Departamento),Lima (Departamento),ac8bff29-bce3-420d-8371-686576190e3f,,,
WAIRA-10026,padillaroque@bayon.es,paid,2023-09-07 12:35:13.000000 UTC,fulfilled,2023-09-09 11:35:13.000000 UTC,true,PEN,198.0,10,0,208.0,BIENVENIDA,22.0,Estándar,2023-09-07 11:35:13.000000 UTC,1,Vestido Diego Hombre - Verde - M,107.89,,VEST-DIE-VER-M,true,true,fulfilled,Severo Albino Ferrando Navarro,Callejón de Mamen Antón 14 Apt. 15 ,Callejón de Mamen Antón 14 Apt. 15 ,,,Lince,91247,PE-LIM,PE,+34 747458690,Severo Albino Ferrando Navarro,Callejón de Mamen Antón 14 Apt. 15 ,Callejón de Mamen Antón 14 Apt. 15 ,,,Lince,91247,PE-LIM,PE,+34 747458690,,,,Mercado Pago,34e07b35-8130-4851-9084-9eafebb5ac32,0,WAIRA,1.5921866368560351e+19,,Low,web,0,,,,,,,,,,,+34 747458690,,,Lima (Departamento),Lima (Departamento),64967f9c-89ce-486b-93a8-5fd42b0fdb7c,,,
